0.000000,8.656077,31.467493
0.100000,8.496287,31.126240
0.200000,8.322633,30.699672
0.220000,8.286293,30.601233
0.240000,8.249438,30.497613
0.260000,8.212081,30.388393
0.280000,8.174236,30.273104
0.300000,8.135918,30.151228
0.320000,8.097146,30.022183
0.340000,8.057939,29.885316
0.360000,8.018317,29.739896
0.380000,7.978304,29.585094
0.400000,7.937924,29.419973
0.420000,7.897203,29.243464
0.440000,7.856168,29.054349
0.460000,7.814848,28.851228
0.480000,7.773273,28.632487
0.500000,7.731475,28.396254
0.520000,7.689485,28.140349
0.540000,7.647337,27.862217
0.560000,7.605065,27.558845
0.580000,7.562703,27.226661
0.600000,7.520286,26.861406
0.620000,7.477848,26.457970
0.640000,7.435424,26.010191
0.660000,7.393049,25.510617
0.680000,7.350756,24.950218
0.700000,7.308580,24.318086
0.700000,7.308580,24.318086
0.720000,7.266551,23.601163
0.740000,7.224703,22.784157
0.760000,7.183066,21.849926
0.780000,7.141667,20.780903
0.800000,7.100537,19.562540
0.800000,7.100537,19.562540
0.820000,7.059699,18.190042
0.840000,7.019180,16.679072
0.860000,6.979004,15.077963
0.880000,6.939190,13.472539
0.900000,6.899759,11.971026
0.900000,6.899759,11.971026
0.920000,6.860728,10.668574
0.940000,6.822115,9.614264
0.960000,6.783934,8.805090
0.980000,6.746198,8.204477
1.000000,6.708917,7.765199
1.020000,6.672101,7.443806
1.040000,6.635761,7.205934
1.060000,6.599902,7.026451
1.080000,6.564529,6.887690
1.100000,6.529647,6.777471
1.100000,6.529647,6.777471
1.120000,6.495267,6.687466
1.140000,6.461383,6.611936
1.160000,6.427970,6.547044
1.180000,6.395074,6.489983
1.200000,6.362673,6.438837
1.300000,6.207648,6.235292
1.400000,6.065122,6.075664
1.500000,5.933709,5.937855
1.600000,5.812691,5.814432
1.700000,5.701580,5.702224
1.800000,5.599004,5.599944
1.900000,5.505334,5.505267
2.000000,5.417045,5.417045
