0.000000,7.684930,28.462936
0.100000,7.320731,27.787842
0.200000,6.913640,26.943976
0.220000,6.826549,26.749237
0.240000,6.737451,26.544249
0.260000,6.646295,26.328181
0.280000,6.553034,26.100110
0.300000,6.457624,25.859005
0.320000,6.360025,25.603719
0.340000,6.260205,25.332961
0.360000,6.158139,25.045282
0.380000,6.053814,24.739046
0.400000,5.947230,24.412397
0.420000,5.838404,24.063226
0.440000,5.727372,23.689126
0.460000,5.614194,23.287334
0.480000,5.498956,22.854670
0.500000,5.381774,22.387454
0.520000,5.262796,21.881416
0.540000,5.142209,21.331575
0.560000,5.020231,20.732116
0.580000,4.897121,20.076238
0.600000,4.773177,19.356007
0.620000,4.648730,18.562252
0.640000,4.524143,17.684564
0.660000,4.399809,16.711592
0.680000,4.276136,15.631947
0.700000,4.153557,14.436330
0.700000,4.153557,14.436330
0.720000,4.032486,13.121838
0.740000,3.913354,11.699479
0.760000,3.796564,10.204713
0.780000,3.682495,8.706279
0.800000,3.571542,7.301524
0.800000,3.571542,7.301524
0.820000,3.463869,6.087740
0.840000,3.359877,5.122210
0.860000,3.259728,4.404267
0.880000,3.163583,3.891905
0.900000,3.071551,3.530663
0.900000,3.071551,3.530663
0.920000,2.983692,3.272650
0.940000,2.900027,3.082559
0.960000,2.820516,2.936647
0.980000,2.745114,2.819683
1.000000,2.673725,2.721989
1.020000,2.606233,2.637932
1.040000,2.542502,2.563555
1.060000,2.482266,2.496520
1.080000,2.425703,2.435301
1.100000,2.372313,2.378898
1.100000,2.372313,2.378898
1.120000,2.322034,2.326595
1.140000,2.274656,2.277881
1.160000,2.230089,2.232372
1.180000,2.188151,2.189758
1.200000,2.148632,2.149786
1.300000,1.982573,1.982821
1.400000,1.857591,1.857657
1.500000,1.761580,1.761610
1.600000,1.686125,1.686137
1.700000,1.625410,1.625431
1.800000,1.575506,1.575521
1.900000,1.533669,1.533682
2.000000,1.497913,1.497913
