0.000000,7.901705,27.206373
0.100000,7.255761,26.391662
0.200000,6.505913,25.373273
0.220000,6.343218,25.138260
0.240000,6.176482,24.890878
0.260000,6.005905,24.630124
0.280000,5.831760,24.354884
0.300000,5.654407,24.063917
0.320000,5.474294,23.755834
0.340000,5.291967,23.429080
0.360000,5.108073,23.081906
0.380000,4.923353,22.712337
0.400000,4.738639,22.318134
0.420000,4.554836,21.896754
0.440000,4.372901,21.445292
0.460000,4.193813,20.960418
0.480000,4.018544,20.438300
0.500000,3.848021,19.874512
0.520000,3.683090,19.263929
0.540000,3.524485,18.600600
0.560000,3.372808,17.877629
0.580000,3.228508,17.087061
0.600000,3.091875,16.219842
0.620000,2.963049,15.265975
0.640000,2.842027,14.215092
0.660000,2.728684,13.057934
0.680000,2.622789,11.789554
0.700000,2.524037,10.415442
0.700000,2.524037,10.415442
0.720000,2.432063,8.961420
0.740000,2.346467,7.485089
0.760000,2.266827,6.078945
0.780000,2.192723,4.849409
0.800000,2.123734,3.872394
0.800000,2.123734,3.872394
0.820000,2.059459,3.160721
0.840000,1.999517,2.673427
0.860000,1.943547,2.349657
0.880000,1.891217,2.134549
0.900000,1.842226,1.988100
0.900000,1.842226,1.988100
0.920000,1.796087,1.884135
0.940000,1.753127,1.806406
0.960000,1.712544,1.745130
0.980000,1.674311,1.694433
1.000000,1.638236,1.650756
1.020000,1.604151,1.612051
1.040000,1.571874,1.576934
1.060000,1.541311,1.544575
1.080000,1.512328,1.514443
1.100000,1.484774,1.486166
1.100000,1.484774,1.486166
1.120000,1.458562,1.459491
1.140000,1.433598,1.434224
1.160000,1.409796,1.410222
1.180000,1.387075,1.387367
1.200000,1.365364,1.365565
1.300000,1.269836,1.269876
1.400000,1.191700,1.191717
1.500000,1.126653,1.126649
1.600000,1.071706,1.071697
1.700000,1.024723,1.024725
1.800000,0.984135,0.984135
1.900000,0.948757,0.948772
2.000000,0.917676,0.917676
