0.000000,8.434770,31.439765
0.100000,8.287654,31.095432
0.200000,8.128678,30.665012
0.220000,8.095506,30.565685
0.240000,8.061891,30.461130
0.260000,8.027844,30.350923
0.280000,7.993376,30.234594
0.300000,7.958498,30.111617
0.320000,7.923223,29.981407
0.340000,7.887567,29.843305
0.360000,7.851544,29.696572
0.380000,7.815172,29.540372
0.400000,7.778468,29.373760
0.420000,7.741451,29.195658
0.440000,7.704142,29.004835
0.460000,7.666561,28.799880
0.480000,7.628731,28.579164
0.500000,7.590675,28.340798
0.520000,7.552415,28.082583
0.540000,7.513977,27.801939
0.560000,7.475385,27.495827
0.580000,7.436664,27.160643
0.600000,7.397841,26.792088
0.620000,7.358940,26.385006
0.640000,7.319989,25.933182
0.660000,7.281012,25.429097
0.680000,7.242036,24.863643
0.700000,7.203087,24.225823
0.700000,7.203087,24.225823
0.720000,7.164189,23.502485
0.740000,7.125367,22.678247
0.760000,7.086645,21.735914
0.780000,7.048047,20.657970
0.800000,7.009596,19.430145
0.800000,7.009596,19.430145
0.820000,6.971314,18.048331
0.840000,6.933220,16.529485
0.860000,6.895336,14.923825
0.880000,6.857680,13.319056
0.900000,6.820272,11.824117
0.900000,6.820272,11.824117
0.920000,6.783127,10.532913
0.940000,6.746260,9.491933
0.960000,6.709685,8.695709
0.980000,6.673421,8.106239
1.000000,6.637531,7.675877
1.020000,6.601862,7.361331
1.040000,6.566589,7.128607
1.060000,6.531667,6.952954
1.080000,6.497104,6.817026
1.100000,6.462913,6.708896
1.100000,6.462913,6.708896
1.120000,6.429092,6.620417
1.140000,6.395650,6.545987
1.160000,6.362597,6.481855
1.180000,6.329933,6.425292
1.200000,6.297660,6.374438
1.300000,6.142200,6.170145
1.400000,5.996588,6.007482
1.500000,5.860828,5.865215
1.600000,5.734583,5.736390
1.700000,5.617355,5.618173
1.800000,5.508810,5.509499
1.900000,5.408095,5.408361
2.000000,5.313808,5.313808
