0.000000,5.603041,29.562543
0.100000,5.215896,29.009628
0.200000,4.777713,28.318484
0.220000,4.684179,28.158989
0.240000,4.588839,27.991100
0.260000,4.491803,27.814136
0.280000,4.393205,27.627341
0.300000,4.293203,27.429871
0.320000,4.191982,27.220786
0.340000,4.089754,26.999028
0.360000,3.986755,26.763411
0.380000,3.883245,26.512594
0.400000,3.779506,26.245055
0.420000,3.675839,25.959066
0.440000,3.572558,25.652650
0.460000,3.469985,25.323538
0.480000,3.368448,24.969114
0.500000,3.268268,24.586344
0.520000,3.169758,24.171690
0.540000,3.073216,23.721006
0.560000,2.978913,23.229404
0.580000,2.887099,22.691085
0.600000,2.797989,22.099136
0.620000,2.711758,21.445274
0.640000,2.628554,20.719548
0.660000,2.548483,19.910009
0.680000,2.471614,19.002412
0.700000,2.397983,17.980097
0.700000,2.397983,17.980097
0.720000,2.327593,16.824409
0.740000,2.260417,15.516421
0.760000,2.196409,14.041404
0.780000,2.135490,12.398312
0.800000,2.077576,10.616104
0.800000,2.077576,10.616104
0.820000,2.022561,8.773267
0.840000,1.970333,7.002828
0.860000,1.920769,5.456823
0.880000,1.873746,4.237703
0.900000,1.829164,3.357162
0.900000,1.829164,3.357162
0.920000,1.786814,2.757904
0.940000,1.746652,2.361568
0.960000,1.708529,2.100030
0.980000,1.672325,1.924361
1.000000,1.637935,1.802507
1.020000,1.605227,1.714416
1.040000,1.574121,1.647763
1.060000,1.544511,1.594986
1.080000,1.516306,1.551427
1.100000,1.489419,1.514211
1.100000,1.489419,1.514211
1.120000,1.463768,1.481506
1.140000,1.439277,1.452115
1.160000,1.415876,1.425263
1.180000,1.393421,1.400426
1.200000,1.372081,1.377237
1.300000,1.277555,1.278852
1.400000,1.200039,1.200394
1.500000,1.135395,1.135504
1.600000,1.080739,1.080775
1.700000,1.033972,1.033979
1.800000,0.993536,0.993531
1.900000,0.958261,0.958264
2.000000,0.927244,0.927244
