0.000000,6.945051,40.011047
0.100000,6.421473,39.341550
0.200000,5.816980,38.500968
0.220000,5.686259,38.307332
0.240000,5.552420,38.103517
0.260000,5.415610,37.888690
0.280000,5.276018,37.661933
0.300000,5.133893,37.422200
0.320000,4.989539,37.168387
0.340000,4.843319,36.899195
0.360000,4.695660,36.613179
0.380000,4.547048,36.308710
0.400000,4.398026,35.983944
0.420000,4.249185,35.636780
0.440000,4.101154,35.264818
0.460000,3.954587,34.865304
0.480000,3.810143,34.435058
0.500000,3.668471,33.970393
0.520000,3.530188,33.467005
0.540000,3.395862,32.919846
0.560000,3.265995,32.322946
0.580000,3.141008,31.669203
0.600000,3.021234,30.950096
0.620000,2.906915,30.155317
0.640000,2.798199,29.272288
0.660000,2.695147,28.285522
0.680000,2.597738,27.175777
0.700000,2.505884,25.918992
0.700000,2.505884,25.918992
0.720000,2.419436,24.485010
0.740000,2.338200,22.836389
0.760000,2.261947,20.928309
0.780000,2.190425,18.712573
0.800000,2.123368,16.153426
0.800000,2.123368,16.153426
0.820000,2.060500,13.270469
0.840000,2.001550,10.219867
0.860000,1.946250,7.354726
0.880000,1.894359,5.088924
0.900000,1.845581,3.590072
0.900000,1.845581,3.590072
0.920000,1.799731,2.717476
0.940000,1.756579,2.235069
0.960000,1.715920,1.971278
0.980000,1.677552,1.816873
1.000000,1.641322,1.719700
1.020000,1.607061,1.652635
1.040000,1.574623,1.602033
1.060000,1.543873,1.560881
1.080000,1.514618,1.525558
1.100000,1.486952,1.494069
1.100000,1.486952,1.494069
1.120000,1.460569,1.465330
1.140000,1.435420,1.438683
1.160000,1.411464,1.413719
1.180000,1.388601,1.390184
1.200000,1.366768,1.367886
1.300000,1.270708,1.270934
1.400000,1.192219,1.192276
1.500000,1.126919,1.126941
1.600000,1.071794,1.071803
1.700000,1.024679,1.024683
1.800000,0.983990,0.983991
1.900000,0.948546,0.948545
2.000000,0.917398,0.917398
