0.000000,6.945094,31.415236
0.100000,6.815234,31.068178
0.200000,6.668825,30.634351
0.220000,6.637401,30.534238
0.240000,6.605233,30.428855
0.260000,6.572308,30.317777
0.280000,6.538617,30.200527
0.300000,6.504150,30.076577
0.320000,6.468898,29.945335
0.340000,6.432855,29.806140
0.360000,6.396014,29.658246
0.380000,6.358372,29.500809
0.400000,6.319927,29.332878
0.420000,6.280680,29.153365
0.440000,6.240632,28.961030
0.460000,6.199788,28.754450
0.480000,6.158157,28.531981
0.500000,6.115748,28.291719
0.520000,6.072575,28.031443
0.540000,6.028654,27.748549
0.560000,5.984005,27.439963
0.580000,5.938652,27.102036
0.600000,5.892621,26.730407
0.620000,5.845941,26.319827
0.640000,5.798648,25.863941
0.660000,5.750777,25.355012
0.680000,5.702370,24.783581
0.700000,5.653470,24.138072
0.700000,5.653470,24.138072
0.720000,5.604125,23.404370
0.740000,5.554384,22.565486
0.760000,5.504300,21.601551
0.780000,5.453928,20.490701
0.800000,5.403323,19.211920
0.800000,5.403323,19.211920
0.820000,5.352552,17.751561
0.840000,5.301666,16.115390
0.860000,5.250729,14.345450
0.880000,5.199802,12.532900
0.900000,5.148947,10.808241
0.900000,5.148947,10.808241
0.920000,5.098224,9.298724
0.940000,5.047690,8.078094
0.960000,4.997408,7.150054
0.980000,4.947433,6.470785
1.000000,4.897817,5.981101
1.020000,4.848612,5.626990
1.040000,4.799867,5.366668
1.060000,4.751628,5.170399
1.080000,4.703939,5.017850
1.100000,4.656836,4.895394
1.100000,4.656836,4.895394
1.120000,4.610355,4.793921
1.140000,4.564528,4.707331
1.160000,4.519384,4.631588
1.180000,4.474945,4.563834
1.200000,4.431241,4.502143
1.300000,4.224097,4.248671
1.400000,4.036508,4.045520
1.500000,3.867910,3.871373
1.600000,3.717418,3.718683
1.700000,3.582972,3.583463
1.800000,3.462873,3.463130
1.900000,3.355349,3.355406
2.000000,3.258626,3.258626
